gender,age_group,country,product_name,category,quantity,unit_price,order_status,payment_method,review_text
Other,Teenagers,Japan,Instant Pot,Home & Kitchen,3,99,Cancelled,Credit Card,very good
Male,Teenagers,China,Kindle Paperwhite,Books,1,129,Shipped,PayPal,average
Male,Senior,Japan,Dyson Vacuum,Home & Kitchen,5,399,Returned,Cash on Delivery,good
Male,Senior,Brazil,Nike Air Max,Apparel,3,120,Cancelled,Cash on Delivery,very bad
Female,Senior,Germany,Harry Potter Box Set,Books,5,80,Returned,PayPal,very bad
Other,Adults,Canada,Samsung Galaxy S23,Electronics,1,899,Delivered,PayPal,good
Male,Senior,Japan,Kindle Paperwhite,Books,4,129,Pending,Cash on Delivery,average
Female,Adults,France,Harry Potter Box Set,Books,1,80,Shipped,PayPal,good
Male,Adults,Australia,Sony Headphones,Electronics,3,199,Pending,Cash on Delivery,average
Male,Senior,Germany,Samsung Galaxy S23,Electronics,1,899,Delivered,Cash on Delivery,average
Other,Teenagers,Australia,Dyson Vacuum,Home & Kitchen,1,399,Cancelled,Cash on Delivery,average
Other,Adults,Australia,Nike Air Max,Apparel,5,120,Pending,Cash on Delivery,bad
Male,Adults,USA,Sony Headphones,Electronics,1,199,Delivered,Credit Card,very good
Other,Teenagers,Japan,Wilson Tennis Racket,Sports,2,149,Returned,PayPal,very good
Other,Teenagers,India,Levi's Jeans,Apparel,4,59,Pending,Credit Card,good
Male,Adults,UK,Nike Air Max,Apparel,5,120,Pending,PayPal,average
Female,Senior,Australia,Wilson Tennis Racket,Sports,4,149,Cancelled,Credit Card,very good
Other,Adults,China,Kindle Paperwhite,Books,2,129,Returned,Credit Card,very good
Other,Senior,Canada,Barbie Dreamhouse,Toys,5,199,Shipped,PayPal,very bad
Male,Teenagers,Brazil,Nike Air Max,Apparel,3,120,Cancelled,PayPal,average
Other,Adults,Japan,Sony Headphones,Electronics,5,199,Shipped,PayPal,very good
Male,Senior,Brazil,Kindle Paperwhite,Books,3,129,Pending,Cash on Delivery,good
Female,Adults,USA,Levi's Jeans,Apparel,3,59,Pending,Cash on Delivery,good
Female,Adults,Australia,Barbie Dreamhouse,Toys,1,199,Pending,Cash on Delivery,average
Male,Senior,UK,Samsung Galaxy S23,Electronics,3,899,Delivered,PayPal,average
Other,Teenagers,France,Yoga Mat,Sports,1,25,Cancelled,Cash on Delivery,good
Other,Senior,France,Adidas Running Shoes,Apparel,3,110,Cancelled,PayPal,very bad
Female,Senior,China,Levi's Jeans,Apparel,3,59,Cancelled,Credit Card,bad
Male,Teenagers,Australia,Dyson Vacuum,Home & Kitchen,3,399,Returned,PayPal,very good
Male,Teenagers,France,Dyson Vacuum,Home & Kitchen,2,399,Returned,Cash on Delivery,very bad
Female,Teenagers,Australia,Adidas Running Shoes,Apparel,3,110,Delivered,Cash on Delivery,average
Male,Adults,Japan,Lego Star Wars Set,Toys,3,59,Delivered,PayPal,very bad
Other,Adults,Brazil,Kindle Paperwhite,Books,3,129,Delivered,Cash on Delivery,average
Male,Senior,Japan,Adidas Running Shoes,Apparel,5,110,Delivered,Cash on Delivery,good
Other,Senior,India,Lego Star Wars Set,Toys,4,59,Shipped,PayPal,very good
Male,Teenagers,India,Lego Star Wars Set,Toys,4,59,Shipped,Credit Card,very good
Male,Adults,India,Sony Headphones,Electronics,3,199,Pending,Cash on Delivery,good
Female,Senior,Australia,Kindle Paperwhite,Books,3,129,Delivered,PayPal,very good
Male,Senior,Brazil,Harry Potter Box Set,Books,5,80,Shipped,Cash on Delivery,very good
Male,Adults,India,Wilson Tennis Racket,Sports,1,149,Cancelled,Credit Card,very bad
Female,Senior,Brazil,Nike Air Max,Apparel,3,120,Delivered,Credit Card,very bad
Female,Senior,Japan,Fitbit Versa 3,Electronics,3,229,Delivered,PayPal,very good
Other,Adults,Canada,Instant Pot,Home & Kitchen,1,99,Cancelled,Cash on Delivery,average
Male,Adults,Japan,Levi's Jeans,Apparel,3,59,Delivered,PayPal,bad
Male,Adults,Japan,Dyson Vacuum,Home & Kitchen,2,399,Pending,PayPal,very good
Other,Senior,UK,Adidas Running Shoes,Apparel,2,110,Shipped,Credit Card,very bad
Male,Senior,Japan,Yoga Mat,Sports,1,25,Delivered,Cash on Delivery,very bad
Female,Adults,China,Instant Pot,Home & Kitchen,3,99,Cancelled,Credit Card,average
Other,Adults,Canada,Yoga Mat,Sports,5,25,Returned,Credit Card,bad
Other,Senior,UK,Kindle Paperwhite,Books,1,129,Cancelled,PayPal,bad
Female,Teenagers,UK,Dyson Vacuum,Home & Kitchen,2,399,Shipped,PayPal,average
Other,Senior,Japan,Levi's Jeans,Apparel,5,59,Pending,PayPal,average
Female,Teenagers,France,Lego Star Wars Set,Toys,3,59,Delivered,Cash on Delivery,bad
Male,Teenagers,Japan,Levi's Jeans,Apparel,5,59,Delivered,Credit Card,good
Female,Teenagers,UK,Wilson Tennis Racket,Sports,3,149,Cancelled,Credit Card,good
Female,Senior,India,Kindle Paperwhite,Books,3,129,Delivered,PayPal,good
Female,Senior,UK,Wilson Tennis Racket,Sports,4,149,Cancelled,Credit Card,very good
Male,Teenagers,China,Instant Pot,Home & Kitchen,5,99,Delivered,Cash on Delivery,average
Female,Senior,Japan,Wilson Tennis Racket,Sports,4,149,Cancelled,PayPal,average
Female,Teenagers,Australia,Fitbit Versa 3,Electronics,1,229,Cancelled,Cash on Delivery,very good
Male,Adults,India,Wilson Tennis Racket,Sports,5,149,Delivered,Credit Card,very good
Male,Senior,Brazil,Dyson Vacuum,Home & Kitchen,3,399,Shipped,PayPal,very bad
Male,Adults,France,Kindle Paperwhite,Books,4,129,Returned,Cash on Delivery,good
Other,Teenagers,Australia,Instant Pot,Home & Kitchen,4,99,Cancelled,PayPal,good
Other,Senior,France,Kindle Paperwhite,Books,5,129,Delivered,Credit Card,average
Female,Senior,Australia,Adidas Running Shoes,Apparel,1,110,Shipped,PayPal,bad
Other,Senior,Germany,Levi's Jeans,Apparel,3,59,Cancelled,Cash on Delivery,good
Other,Adults,Brazil,Nike Air Max,Apparel,1,120,Returned,Cash on Delivery,bad
Other,Teenagers,China,Samsung Galaxy S23,Electronics,1,899,Returned,Credit Card,average
Female,Teenagers,Japan,Lego Star Wars Set,Toys,4,59,Pending,Credit Card,good
Other,Adults,Brazil,Instant Pot,Home & Kitchen,1,99,Returned,PayPal,average
Female,Adults,Germany,Lego Star Wars Set,Toys,1,59,Shipped,Cash on Delivery,bad
Female,Teenagers,China,Lego Star Wars Set,Toys,5,59,Returned,PayPal,bad
Female,Adults,USA,Dyson Vacuum,Home & Kitchen,1,399,Returned,Credit Card,very bad
Male,Senior,France,Wilson Tennis Racket,Sports,3,149,Cancelled,Credit Card,average
Male,Adults,UK,Samsung Galaxy S23,Electronics,2,899,Delivered,Credit Card,bad
Female,Senior,Australia,Adidas Running Shoes,Apparel,5,110,Pending,PayPal,very good
Other,Senior,France,Instant Pot,Home & Kitchen,4,99,Shipped,PayPal,very good
Other,Adults,China,Nike Air Max,Apparel,5,120,Shipped,Credit Card,bad
Male,Adults,USA,Kindle Paperwhite,Books,4,129,Shipped,PayPal,good
Male,Senior,USA,Wilson Tennis Racket,Sports,2,149,Cancelled,Credit Card,very bad
Male,Teenagers,UK,Kindle Paperwhite,Books,1,129,Returned,Credit Card,very good
Other,Senior,Germany,Instant Pot,Home & Kitchen,4,99,Cancelled,Cash on Delivery,very bad
Other,Teenagers,Australia,Levi's Jeans,Apparel,2,59,Cancelled,PayPal,very good
Other,Senior,India,Wilson Tennis Racket,Sports,1,149,Pending,Cash on Delivery,very good
Female,Teenagers,India,iPhone 14,Electronics,2,999,Shipped,PayPal,average
Female,Teenagers,Japan,Nike Air Max,Apparel,3,120,Pending,Cash on Delivery,bad
Female,Senior,Canada,Harry Potter Box Set,Books,3,80,Shipped,PayPal,very bad
Female,Teenagers,Brazil,Fitbit Versa 3,Electronics,1,229,Shipped,PayPal,very bad
Male,Adults,Germany,Levi's Jeans,Apparel,2,59,Shipped,Cash on Delivery,average
Male,Teenagers,India,Sony Headphones,Electronics,4,199,Returned,Credit Card,average
Other,Senior,China,Barbie Dreamhouse,Toys,1,199,Pending,Cash on Delivery,average
Male,Teenagers,France,Levi's Jeans,Apparel,4,59,Delivered,PayPal,bad
Other,Teenagers,India,Nike Air Max,Apparel,5,120,Pending,Cash on Delivery,average
Male,Senior,Australia,Fitbit Versa 3,Electronics,2,229,Delivered,Cash on Delivery,very bad
Male,Teenagers,India,Wilson Tennis Racket,Sports,4,149,Shipped,Cash on Delivery,average
Other,Teenagers,Canada,Instant Pot,Home & Kitchen,1,99,Delivered,Credit Card,very bad
Male,Adults,China,Yoga Mat,Sports,1,25,Shipped,Cash on Delivery,bad
Other,Adults,Germany,Barbie Dreamhouse,Toys,4,199,Delivered,Credit Card,average
Female,Senior,India,Sony Headphones,Electronics,3,199,Delivered,PayPal,average
Male,Teenagers,USA,iPhone 14,Electronics,4,999,Shipped,Cash on Delivery,average
Male,Senior,Canada,Levi's Jeans,Apparel,5,59,Cancelled,Credit Card,good
Other,Senior,China,Levi's Jeans,Apparel,4,59,Returned,PayPal,very good
Other,Senior,India,Yoga Mat,Sports,3,25,Pending,Cash on Delivery,good
Male,Senior,China,Instant Pot,Home & Kitchen,2,99,Pending,Cash on Delivery,good
Female,Teenagers,France,Instant Pot,Home & Kitchen,4,99,Shipped,Credit Card,average
Female,Adults,Brazil,Kindle Paperwhite,Books,1,129,Cancelled,PayPal,very good
Female,Teenagers,India,Dyson Vacuum,Home & Kitchen,4,399,Cancelled,Cash on Delivery,very bad
Male,Adults,France,Dyson Vacuum,Home & Kitchen,1,399,Returned,Credit Card,very bad
Female,Adults,Australia,Levi's Jeans,Apparel,1,59,Delivered,Cash on Delivery,very bad
Male,Teenagers,France,Yoga Mat,Sports,3,25,Pending,Cash on Delivery,very bad
Other,Adults,Brazil,Kindle Paperwhite,Books,1,129,Returned,PayPal,bad
Male,Adults,USA,Yoga Mat,Sports,4,25,Cancelled,Credit Card,very good
Female,Teenagers,India,Barbie Dreamhouse,Toys,3,199,Cancelled,Credit Card,bad
Female,Adults,France,iPhone 14,Electronics,4,999,Cancelled,Cash on Delivery,average
Male,Adults,Australia,Yoga Mat,Sports,2,25,Returned,PayPal,good
Male,Senior,Brazil,Yoga Mat,Sports,5,25,Pending,Credit Card,very good
Other,Teenagers,Germany,Barbie Dreamhouse,Toys,3,199,Cancelled,Cash on Delivery,good
Other,Adults,USA,Fitbit Versa 3,Electronics,3,229,Pending,Credit Card,very bad
Other,Teenagers,China,Fitbit Versa 3,Electronics,2,229,Returned,Credit Card,very bad
Male,Senior,Canada,Yoga Mat,Sports,3,25,Pending,Credit Card,average
Female,Adults,China,Fitbit Versa 3,Electronics,3,229,Pending,PayPal,very good
Other,Senior,USA,Dyson Vacuum,Home & Kitchen,1,399,Delivered,Cash on Delivery,bad
Male,Senior,USA,Instant Pot,Home & Kitchen,1,99,Shipped,PayPal,average
Male,Adults,Australia,Samsung Galaxy S23,Electronics,4,899,Cancelled,Cash on Delivery,good
Male,Senior,Brazil,Harry Potter Box Set,Books,2,80,Delivered,Credit Card,very bad
Female,Senior,China,Adidas Running Shoes,Apparel,3,110,Pending,Credit Card,average
Male,Adults,USA,Kindle Paperwhite,Books,5,129,Cancelled,Credit Card,very good
Male,Senior,Canada,iPhone 14,Electronics,1,999,Pending,PayPal,average
Male,Senior,Japan,Instant Pot,Home & Kitchen,2,99,Returned,Cash on Delivery,good
Male,Teenagers,China,Lego Star Wars Set,Toys,1,59,Shipped,PayPal,very bad
Female,Senior,France,Dyson Vacuum,Home & Kitchen,2,399,Shipped,PayPal,good
Female,Senior,France,Harry Potter Box Set,Books,4,80,Cancelled,PayPal,very good
Female,Senior,France,Levi's Jeans,Apparel,5,59,Delivered,PayPal,bad
Female,Teenagers,UK,Levi's Jeans,Apparel,3,59,Delivered,Cash on Delivery,very good
Other,Teenagers,China,Barbie Dreamhouse,Toys,2,199,Returned,Credit Card,very bad
Male,Adults,Germany,Harry Potter Box Set,Books,5,80,Returned,Credit Card,very bad
Other,Teenagers,Canada,Levi's Jeans,Apparel,4,59,Pending,PayPal,very good
Female,Teenagers,Canada,iPhone 14,Electronics,4,999,Delivered,PayPal,very good
Male,Adults,UK,iPhone 14,Electronics,5,999,Cancelled,Cash on Delivery,average
Other,Teenagers,Japan,Wilson Tennis Racket,Sports,3,149,Shipped,Credit Card,good
Other,Teenagers,Australia,Adidas Running Shoes,Apparel,3,110,Shipped,Credit Card,average
Male,Teenagers,Canada,Wilson Tennis Racket,Sports,1,149,Returned,PayPal,good
Female,Teenagers,Brazil,Lego Star Wars Set,Toys,5,59,Delivered,Cash on Delivery,good
Other,Teenagers,France,Barbie Dreamhouse,Toys,4,199,Returned,Cash on Delivery,bad
Female,Senior,Brazil,Adidas Running Shoes,Apparel,3,110,Cancelled,Cash on Delivery,average
Female,Senior,USA,Wilson Tennis Racket,Sports,1,149,Cancelled,PayPal,very bad
Female,Teenagers,USA,Yoga Mat,Sports,5,25,Shipped,Credit Card,very bad
Other,Adults,India,Harry Potter Box Set,Books,2,80,Shipped,PayPal,bad
Male,Adults,USA,Instant Pot,Home & Kitchen,2,99,Cancelled,Cash on Delivery,good
Female,Adults,France,Nike Air Max,Apparel,2,120,Returned,Cash on Delivery,good
Female,Adults,Canada,Adidas Running Shoes,Apparel,4,110,Cancelled,Credit Card,average
Male,Teenagers,China,Kindle Paperwhite,Books,1,129,Returned,Cash on Delivery,bad
Other,Teenagers,India,Fitbit Versa 3,Electronics,3,229,Shipped,Credit Card,very bad
Female,Senior,Germany,Nike Air Max,Apparel,2,120,Pending,Credit Card,very bad
Male,Adults,USA,Dyson Vacuum,Home & Kitchen,2,399,Shipped,Cash on Delivery,very good
Other,Senior,France,Yoga Mat,Sports,2,25,Delivered,PayPal,very good
Male,Teenagers,Australia,Wilson Tennis Racket,Sports,3,149,Cancelled,PayPal,average
Male,Teenagers,India,Yoga Mat,Sports,2,25,Shipped,Cash on Delivery,average
Female,Teenagers,Japan,Harry Potter Box Set,Books,1,80,Delivered,Cash on Delivery,bad
Female,Adults,USA,Harry Potter Box Set,Books,2,80,Returned,Credit Card,average
Other,Adults,Australia,Lego Star Wars Set,Toys,4,59,Returned,PayPal,bad
Other,Adults,France,Yoga Mat,Sports,4,25,Cancelled,Cash on Delivery,good
Other,Senior,Australia,Harry Potter Box Set,Books,5,80,Pending,Cash on Delivery,average
Other,Adults,Germany,Nike Air Max,Apparel,4,120,Delivered,Cash on Delivery,very bad
Female,Senior,Australia,Dyson Vacuum,Home & Kitchen,4,399,Shipped,Credit Card,very good
Female,Adults,Germany,Fitbit Versa 3,Electronics,2,229,Pending,PayPal,bad
Male,Teenagers,France,Wilson Tennis Racket,Sports,4,149,Returned,Credit Card,very bad
Female,Adults,France,Dyson Vacuum,Home & Kitchen,3,399,Shipped,Cash on Delivery,very good
Other,Adults,Japan,Barbie Dreamhouse,Toys,2,199,Pending,Credit Card,very good
Other,Teenagers,India,Instant Pot,Home & Kitchen,4,99,Cancelled,PayPal,very good
Other,Teenagers,France,Fitbit Versa 3,Electronics,1,229,Shipped,Credit Card,bad
Female,Senior,Brazil,Nike Air Max,Apparel,5,120,Returned,PayPal,very good
Male,Senior,India,Levi's Jeans,Apparel,5,59,Pending,Credit Card,average
Other,Senior,USA,Harry Potter Box Set,Books,4,80,Pending,Credit Card,bad
Other,Teenagers,France,iPhone 14,Electronics,1,999,Cancelled,Cash on Delivery,good
Other,Teenagers,India,Dyson Vacuum,Home & Kitchen,3,399,Returned,Cash on Delivery,good
Female,Teenagers,Germany,Yoga Mat,Sports,4,25,Returned,Credit Card,bad
Female,Adults,Australia,iPhone 14,Electronics,5,999,Cancelled,PayPal,good
Other,Teenagers,USA,Nike Air Max,Apparel,5,120,Shipped,PayPal,bad
Other,Teenagers,Brazil,Lego Star Wars Set,Toys,2,59,Cancelled,Credit Card,very bad
Other,Teenagers,UK,Harry Potter Box Set,Books,1,80,Returned,Credit Card,very good
Male,Senior,Australia,Dyson Vacuum,Home & Kitchen,4,399,Returned,Cash on Delivery,bad
Female,Senior,India,Dyson Vacuum,Home & Kitchen,2,399,Pending,Credit Card,very bad
Female,Adults,China,Harry Potter Box Set,Books,1,80,Delivered,Credit Card,average
Other,Adults,USA,Kindle Paperwhite,Books,4,129,Delivered,Credit Card,average
Female,Senior,China,Harry Potter Box Set,Books,3,80,Pending,Credit Card,very good
Male,Teenagers,India,Instant Pot,Home & Kitchen,2,99,Delivered,Credit Card,average
Female,Teenagers,UK,iPhone 14,Electronics,2,999,Shipped,Cash on Delivery,good
Other,Senior,Japan,Barbie Dreamhouse,Toys,2,199,Returned,Cash on Delivery,bad
Other,Teenagers,China,Fitbit Versa 3,Electronics,4,229,Delivered,Credit Card,very bad
Other,Senior,Canada,Fitbit Versa 3,Electronics,3,229,Delivered,Credit Card,very good
Female,Adults,Canada,Instant Pot,Home & Kitchen,4,99,Returned,Cash on Delivery,average
Other,Teenagers,France,Fitbit Versa 3,Electronics,1,229,Shipped,Credit Card,average
Male,Senior,Brazil,Sony Headphones,Electronics,3,199,Delivered,PayPal,average
Male,Senior,Canada,Samsung Galaxy S23,Electronics,3,899,Shipped,PayPal,average
Female,Adults,USA,Lego Star Wars Set,Toys,4,59,Shipped,PayPal,average
Other,Teenagers,France,Harry Potter Box Set,Books,3,80,Delivered,Cash on Delivery,bad
Male,Adults,Germany,Fitbit Versa 3,Electronics,4,229,Pending,PayPal,good
Male,Senior,Japan,Nike Air Max,Apparel,1,120,Returned,PayPal,average
Other,Teenagers,India,Sony Headphones,Electronics,1,199,Pending,Cash on Delivery,good
Other,Senior,China,Instant Pot,Home & Kitchen,5,99,Cancelled,Credit Card,average
Other,Adults,China,Fitbit Versa 3,Electronics,1,229,Returned,PayPal,very bad
Male,Teenagers,India,iPhone 14,Electronics,5,999,Shipped,Credit Card,very bad
Female,Senior,France,Lego Star Wars Set,Toys,4,59,Delivered,Cash on Delivery,good
Other,Senior,China,Adidas Running Shoes,Apparel,1,110,Returned,Cash on Delivery,average
Male,Senior,Brazil,Lego Star Wars Set,Toys,2,59,Cancelled,Credit Card,average
Male,Senior,India,iPhone 14,Electronics,5,999,Pending,Cash on Delivery,average
Female,Adults,China,Lego Star Wars Set,Toys,4,59,Cancelled,PayPal,bad
Male,Adults,UK,Fitbit Versa 3,Electronics,2,229,Returned,Cash on Delivery,average
Female,Adults,Canada,iPhone 14,Electronics,4,999,Pending,Credit Card,very bad
Female,Adults,France,Samsung Galaxy S23,Electronics,1,899,Cancelled,Credit Card,average
Male,Senior,France,Yoga Mat,Sports,1,25,Cancelled,Cash on Delivery,very bad
Female,Adults,Canada,Dyson Vacuum,Home & Kitchen,3,399,Returned,Credit Card,bad
Other,Adults,UK,Nike Air Max,Apparel,3,120,Shipped,Cash on Delivery,good
Male,Teenagers,France,Adidas Running Shoes,Apparel,5,110,Pending,Credit Card,very good
Other,Teenagers,UK,Harry Potter Box Set,Books,3,80,Shipped,Credit Card,very good
Male,Senior,UK,Samsung Galaxy S23,Electronics,4,899,Delivered,Credit Card,average
Female,Senior,India,Lego Star Wars Set,Toys,1,59,Shipped,Credit Card,very bad
Male,Teenagers,China,Dyson Vacuum,Home & Kitchen,1,399,Returned,PayPal,very good
Other,Adults,India,Lego Star Wars Set,Toys,1,59,Returned,Credit Card,bad
Female,Senior,China,Samsung Galaxy S23,Electronics,1,899,Returned,PayPal,average
Male,Senior,Canada,Nike Air Max,Apparel,1,120,Returned,Credit Card,average
Other,Teenagers,UK,Samsung Galaxy S23,Electronics,4,899,Shipped,Cash on Delivery,good
Female,Senior,UK,Yoga Mat,Sports,4,25,Cancelled,Credit Card,very good
Other,Senior,Canada,Sony Headphones,Electronics,5,199,Returned,Cash on Delivery,good
Male,Teenagers,China,Sony Headphones,Electronics,1,199,Pending,Cash on Delivery,average
Female,Adults,UK,iPhone 14,Electronics,5,999,Delivered,Cash on Delivery,good
Male,Senior,India,Dyson Vacuum,Home & Kitchen,3,399,Shipped,Cash on Delivery,average
Other,Adults,Brazil,Lego Star Wars Set,Toys,5,59,Cancelled,PayPal,bad
Male,Senior,Brazil,Fitbit Versa 3,Electronics,2,229,Cancelled,Credit Card,very bad
Male,Senior,USA,Adidas Running Shoes,Apparel,4,110,Returned,Credit Card,good
Male,Adults,India,Harry Potter Box Set,Books,2,80,Shipped,Cash on Delivery,very bad
Other,Teenagers,USA,Harry Potter Box Set,Books,3,80,Pending,Credit Card,good
Other,Senior,UK,Nike Air Max,Apparel,2,120,Cancelled,Credit Card,bad
Female,Senior,Japan,Nike Air Max,Apparel,5,120,Delivered,Credit Card,very bad
Female,Teenagers,Australia,Yoga Mat,Sports,4,25,Shipped,Cash on Delivery,good
Other,Teenagers,France,Instant Pot,Home & Kitchen,2,99,Delivered,PayPal,average
Other,Senior,India,iPhone 14,Electronics,1,999,Cancelled,PayPal,very bad
Male,Adults,Canada,Barbie Dreamhouse,Toys,3,199,Delivered,Cash on Delivery,good
Male,Adults,Brazil,Samsung Galaxy S23,Electronics,4,899,Cancelled,Credit Card,very bad
Male,Adults,India,Kindle Paperwhite,Books,5,129,Shipped,Credit Card,bad
Male,Senior,Australia,Lego Star Wars Set,Toys,2,59,Cancelled,Credit Card,very bad
Female,Teenagers,Brazil,Wilson Tennis Racket,Sports,2,149,Shipped,Cash on Delivery,very bad
Female,Senior,Japan,Sony Headphones,Electronics,3,199,Returned,Cash on Delivery,very bad
Female,Teenagers,Germany,Lego Star Wars Set,Toys,1,59,Pending,Credit Card,bad
Other,Adults,USA,Fitbit Versa 3,Electronics,3,229,Cancelled,Credit Card,average
Male,Adults,Germany,Yoga Mat,Sports,1,25,Pending,Credit Card,bad
Other,Teenagers,Brazil,Levi's Jeans,Apparel,1,59,Pending,Credit Card,very good
Male,Adults,USA,Instant Pot,Home & Kitchen,3,99,Pending,Cash on Delivery,good
